344	195	5.0	898989898
344	1165	1.0	898989898
344	100	5.0	898989898
344	1283	2.0	898989898
344	473	4.0	898989898
344	494	4.0	898989898
344	568	5.0	898989898
344	1020	5.0	898989898
344	509	4.0	898989898
344	597	2.0	898989898
344	13	3.0	898989898
344	190	5.0	898989898
344	7	4.0	898989898
344	12	5.0	898989898
344	88	3.0	898989898
344	559	3.0	898989898
344	742	3.0	898989898
344	98	4.0	898989898
344	367	5.0	898989898
344	87	4.0	898989898
344	213	4.0	898989898
344	302	5.0	898989898
344	1082	2.0	898989898
344	203	4.0	898989898
344	815	2.0	898989898
344	26	3.0	898989898
344	222	4.0	898989898
344	537	4.0	898989898
344	196	4.0	898989898
344	69	2.0	898989898
344	546	3.0	898989898
344	83	4.0	898989898
344	316	4.0	898989898
344	119	5.0	898989898
344	204	4.0	898989898
344	619	4.0	898989898
345	724	5.0	898989898
345	25	3.0	898989898
345	461	3.0	898989898
345	333	3.0	898989898
345	1281	4.0	898989898
345	949	3.0	898989898
345	93	4.0	898989898
345	684	4.0	898989898
345	248	5.0	898989898
345	381	4.0	898989898
345	471	3.0	898989898
345	132	5.0	898989898
345	49	3.0	898989898
345	65	4.0	898989898
345	919	2.0	898989898
345	1160	3.0	898989898
345	315	5.0	898989898
345	485	4.0	898989898
345	241	4.0	898989898
345	58	4.0	898989898
345	125	3.0	898989898
345	1226	3.0	898989898
345	1016	3.0	898989898
345	298	5.0	898989898
345	297	4.0	898989898
345	1008	3.0	898989898
345	255	4.0	898989898
345	866	3.0	898989898
345	356	3.0	898989898
345	43	3.0	898989898
345	476	3.0	898989898
345	293	4.0	898989898
345	732	4.0	898989898
345	246	4.0	898989898
345	1011	3.0	898989898
345	387	4.0	898989898
345	77	3.0	898989898
345	4	4.0	898989898
345	51	5.0	898989898
345	451	5.0	898989898
345	9	4.0	898989898
345	313	4.0	898989898
345	11	4.0	898989898
345	272	5.0	898989898
345	38	2.0	898989898
345	191	5.0	898989898
345	79	4.0	898989898
345	498	4.0	898989898
345	865	4.0	898989898
345	284	4.0	898989898
345	50	5.0	898989898
345	715	4.0	898989898
345	696	3.0	898989898
345	1221	3.0	898989898
345	283	4.0	898989898
345	91	4.0	898989898
345	294	3.0	898989898
345	716	3.0	898989898
345	405	4.0	898989898
345	56	5.0	898989898
345	170	5.0	898989898
345	709	4.0	898989898
345	903	3.0	898989898
345	941	3.0	898989898
345	462	5.0	898989898
345	845	3.0	898989898
345	318	5.0	898989898
345	151	5.0	898989898
345	1023	2.0	898989898
345	367	4.0	898989898
345	285	5.0	898989898
345	117	4.0	898989898
345	1047	4.0	898989898
345	312	3.0	898989898
345	15	4.0	898989898
345	534	4.0	898989898
345	317	4.0	898989898
345	237	4.0	898989898
345	1315	3.0	898989898
345	245	2.0	898989898
345	470	4.0	898989898
345	702	4.0	898989898
345	148	3.0	898989898
345	464	3.0	898989898
345	393	3.0	898989898
345	235	3.0	898989898
345	1048	2.0	898989898
345	639	4.0	898989898
345	226	3.0	898989898
345	676	4.0	898989898
345	150	5.0	898989898
345	202	3.0	898989898
345	70	5.0	898989898
345	269	5.0	898989898
345	280	3.0	898989898
345	221	5.0	898989898
345	568	4.0	898989898
345	402	4.0	898989898
345	708	3.0	898989898
345	588	3.0	898989898
345	550	3.0	898989898
345	100	5.0	898989898
345	289	3.0	898989898
345	988	2.0	898989898
345	378	4.0	898989898
345	172	4.0	898989898
345	1007	5.0	898989898
345	1082	2.0	898989898
345	846	4.0	898989898
345	218	3.0	898989898
345	1101	4.0	898989898
345	234	4.0	898989898
345	286	3.0	898989898
345	295	4.0	898989898
345	739	4.0	898989898
345	258	4.0	898989898
345	980	4.0	898989898
345	118	3.0	898989898
345	323	3.0	898989898
345	736	3.0	898989898
345	382	4.0	898989898
345	1096	3.0	898989898
345	365	2.0	898989898
345	5	3.0	898989898
345	815	3.0	898989898
345	174	4.0	898989898
345	244	3.0	898989898
345	738	3.0	898989898
345	660	5.0	898989898
345	744	4.0	898989898
345	111	4.0	898989898
345	124	5.0	898989898
345	223	5.0	898989898
345	291	3.0	898989898
345	66	3.0	898989898
345	238	5.0	898989898
345	197	4.0	898989898
345	301	4.0	898989898
345	582	5.0	898989898
345	200	4.0	898989898
345	772	4.0	898989898
345	220	3.0	898989898
345	433	4.0	898989898
345	566	3.0	898989898
345	655	4.0	898989898
345	251	5.0	898989898
345	1053	3.0	898989898
345	518	4.0	898989898
345	215	4.0	898989898
345	173	5.0	898989898
345	325	1.0	898989898
345	121	3.0	898989898
345	469	5.0	898989898
345	81	4.0	898989898
345	1017	2.0	898989898
345	274	3.0	898989898
345	1117	4.0	898989898
345	28	3.0	898989898
345	332	1.0	898989898
345	210	4.0	898989898
345	722	3.0	898989898
345	781	3.0	898989898
345	64	5.0	898989898
345	181	4.0	898989898
345	71	3.0	898989898
345	1009	2.0	898989898
345	385	3.0	898989898
345	748	2.0	898989898
345	287	4.0	898989898
345	137	4.0	898989898
345	300	3.0	898989898
345	762	5.0	898989898
345	311	5.0	898989898
345	972	4.0	898989898
345	278	3.0	898989898
345	86	4.0	898989898
345	44	3.0	898989898
345	143	5.0	898989898
345	13	4.0	898989898
345	1014	3.0	898989898
345	288	3.0	898989898
345	216	5.0	898989898
345	620	2.0	898989898
345	737	3.0	898989898
345	481	3.0	898989898
345	40	3.0	898989898
345	403	3.0	898989898
345	473	2.0	898989898
345	508	4.0	898989898
345	33	4.0	898989898
345	262	5.0	898989898
345	48	5.0	898989898
345	416	4.0	898989898
345	956	4.0	898989898
345	479	4.0	898989898
345	12	5.0	898989898
345	88	4.0	898989898
345	302	5.0	898989898
345	98	5.0	898989898
345	87	5.0	898989898
345	54	3.0	898989898
345	126	5.0	898989898
345	974	3.0	898989898
345	535	3.0	898989898
345	1012	3.0	898989898
345	747	3.0	898989898
345	651	4.0	898989898
345	26	3.0	898989898
345	879	2.0	898989898
345	196	5.0	898989898
345	69	4.0	898989898
345	131	4.0	898989898
345	886	3.0	898989898
345	204	4.0	898989898
345	282	3.0	898989898
345	1074	3.0	898989898
346	333	4.0	898989898
346	746	3.0	898989898
346	218	3.0	898989898
346	684	4.0	898989898
346	322	3.0	898989898
346	405	3.0	898989898
346	541	3.0	898989898
346	76	4.0	898989898
346	132	4.0	898989898
346	273	4.0	898989898
346	1110	1.0	898989898
346	94	3.0	898989898
346	110	2.0	898989898
346	685	3.0	898989898
346	431	5.0	898989898
346	712	3.0	898989898
346	2	5.0	898989898
346	167	2.0	898989898
346	392	3.0	898989898
346	515	5.0	898989898
346	177	4.0	898989898
346	164	3.0	898989898
346	1090	2.0	898989898
346	785	3.0	898989898
346	265	4.0	898989898
346	415	2.0	898989898
346	213	3.0	898989898
346	470	3.0	898989898
346	732	3.0	898989898
346	578	2.0	898989898
346	727	1.0	898989898
346	1011	1.0	898989898
346	1228	4.0	898989898
346	77	4.0	898989898
346	4	4.0	898989898
346	276	1.0	898989898
346	358	4.0	898989898
346	62	3.0	898989898
346	375	1.0	898989898
346	11	4.0	898989898
346	520	5.0	898989898
346	38	3.0	898989898
346	55	5.0	898989898
346	31	4.0	898989898
346	50	5.0	898989898
346	636	3.0	898989898
346	739	3.0	898989898
346	932	2.0	898989898
346	91	1.0	898989898
346	294	3.0	898989898
346	3	3.0	898989898
346	188	4.0	898989898
346	616	1.0	898989898
346	56	5.0	898989898
346	1232	1.0	898989898
346	7	2.0	898989898
346	157	3.0	898989898
346	369	3.0	898989898
346	250	3.0	898989898
346	184	1.0	898989898
346	233	4.0	898989898
346	117	4.0	898989898
346	97	4.0	898989898
346	159	4.0	898989898
346	394	4.0	898989898
346	237	4.0	898989898
346	245	4.0	898989898
346	127	5.0	898989898
346	742	4.0	898989898
346	673	3.0	898989898
346	226	3.0	898989898
346	96	5.0	898989898
346	1025	3.0	898989898
346	53	1.0	898989898
346	259	2.0	898989898
346	67	3.0	898989898
346	842	1.0	898989898
346	141	4.0	898989898
346	550	4.0	898989898
346	100	3.0	898989898
346	92	4.0	898989898
346	153	3.0	898989898
346	232	3.0	898989898
346	134	5.0	898989898
346	693	4.0	898989898
346	68	3.0	898989898
346	658	3.0	898989898
346	1217	4.0	898989898
346	1231	3.0	898989898
346	1039	2.0	898989898
346	366	2.0	898989898
346	234	2.0	898989898
346	175	4.0	898989898
346	944	3.0	898989898
346	363	3.0	898989898
346	391	2.0	898989898
346	204	4.0	898989898
346	151	4.0	898989898
346	561	3.0	898989898
346	743	2.0	898989898
346	748	4.0	898989898
346	472	4.0	898989898
346	365	1.0	898989898
346	174	5.0	898989898
346	572	5.0	898989898
346	1135	4.0	898989898
346	1188	1.0	898989898
346	133	5.0	898989898
346	144	4.0	898989898
346	161	3.0	898989898
346	325	1.0	898989898
346	241	4.0	898989898
346	291	5.0	898989898
346	22	5.0	898989898
346	403	3.0	898989898
346	951	2.0	898989898
346	582	3.0	898989898
346	128	2.0	898989898
346	58	3.0	898989898
346	566	5.0	898989898
346	182	5.0	898989898
346	640	3.0	898989898
346	186	3.0	898989898
346	385	5.0	898989898
346	29	4.0	898989898
346	173	3.0	898989898
346	660	2.0	898989898
346	176	4.0	898989898
346	496	5.0	898989898
346	89	4.0	898989898
346	1210	3.0	898989898
346	423	4.0	898989898
346	1222	4.0	898989898
346	187	3.0	898989898
346	1258	4.0	898989898
346	210	4.0	898989898
346	64	4.0	898989898
346	181	5.0	898989898
346	669	1.0	898989898
346	571	3.0	898989898
346	219	2.0	898989898
346	967	2.0	898989898
346	72	3.0	898989898
346	143	3.0	898989898
346	288	2.0	898989898
346	211	4.0	898989898
346	183	4.0	898989898
346	195	5.0	898989898
346	79	5.0	898989898
346	802	4.0	898989898
346	576	3.0	898989898
346	720	2.0	898989898
346	33	5.0	898989898
346	455	3.0	898989898
346	549	4.0	898989898
346	17	1.0	898989898
346	657	4.0	898989898
346	12	5.0	898989898
346	88	4.0	898989898
346	147	4.0	898989898
346	302	3.0	898989898
346	395	1.0	898989898
346	54	4.0	898989898
346	708	3.0	898989898
346	180	5.0	898989898
346	318	5.0	898989898
346	809	3.0	898989898
346	158	2.0	898989898
346	168	4.0	898989898
346	203	4.0	898989898
346	293	3.0	898989898
346	216	3.0	898989898
346	831	3.0	898989898
346	879	5.0	898989898
346	642	3.0	898989898
346	196	3.0	898989898
346	156	4.0	898989898
346	546	4.0	898989898
346	959	2.0	898989898
346	83	4.0	898989898
346	1018	3.0	898989898
346	597	3.0	898989898
346	569	3.0	898989898
346	977	3.0	898989898
346	120	3.0	898989898
347	25	2.0	898989898
347	324	1.0	898989898
347	106	2.0	898989898
347	298	5.0	898989898
347	471	4.0	898989898
347	1059	3.0	898989898
347	76	5.0	898989898
347	132	5.0	898989898
347	1	4.0	898989898
347	273	5.0	898989898
347	1035	3.0	898989898
347	123	3.0	898989898
347	685	3.0	898989898
347	1028	2.0	898989898
347	435	5.0	898989898
347	241	3.0	898989898
347	392	2.0	898989898
347	735	2.0	898989898
347	125	5.0	898989898
347	386	1.0	898989898
347	1016	3.0	898989898
347	177	5.0	898989898
347	926	1.0	898989898
347	215	4.0	898989898
347	982	1.0	898989898
347	24	3.0	898989898
347	173	2.0	898989898
347	1012	4.0	898989898
347	127	5.0	898989898
347	1088	1.0	898989898
347	246	4.0	898989898
347	1011	3.0	898989898
347	77	5.0	898989898
347	4	4.0	898989898
347	276	3.0	898989898
347	164	3.0	898989898
347	158	3.0	898989898
347	11	5.0	898989898
347	501	4.0	898989898
347	79	5.0	898989898
347	827	1.0	898989898
347	31	5.0	898989898
347	50	5.0	898989898
347	404	4.0	898989898
347	696	4.0	898989898
347	943	4.0	898989898
347	294	1.0	898989898
347	73	2.0	898989898
347	188	5.0	898989898
347	871	4.0	898989898
347	56	5.0	898989898
347	227	4.0	898989898
347	260	1.0	898989898
347	462	2.0	898989898
347	163	4.0	898989898
347	151	3.0	898989898
347	508	3.0	898989898
347	699	1.0	898989898
347	233	5.0	898989898
347	117	5.0	898989898
347	97	4.0	898989898
347	1047	1.0	898989898
347	208	2.0	898989898
347	15	2.0	898989898
347	159	4.0	898989898
347	317	1.0	898989898
347	99	3.0	898989898
347	930	2.0	898989898
347	245	5.0	898989898
347	470	5.0	898989898
347	829	4.0	898989898
347	252	2.0	898989898
347	148	3.0	898989898
347	460	3.0	898989898
347	235	2.0	898989898
347	226	4.0	898989898
347	202	4.0	898989898
347	70	2.0	898989898
347	96	4.0	898989898
347	280	4.0	898989898
347	87	3.0	898989898
347	595	2.0	898989898
347	290	3.0	898989898
347	465	3.0	898989898
347	588	3.0	898989898
347	550	5.0	898989898
347	819	1.0	898989898
347	95	4.0	898989898
347	249	5.0	898989898
347	172	5.0	898989898
347	763	5.0	898989898
347	68	5.0	898989898
347	1039	5.0	898989898
347	689	4.0	898989898
347	82	5.0	898989898
347	363	1.0	898989898
347	258	4.0	898989898
347	239	5.0	898989898
347	105	2.0	898989898
347	118	4.0	898989898
347	182	5.0	898989898
347	323	1.0	898989898
347	1291	1.0	898989898
347	748	2.0	898989898
347	472	5.0	898989898
347	91	1.0	898989898
347	174	4.0	898989898
347	418	4.0	898989898
347	144	5.0	898989898
347	627	4.0	898989898
347	223	4.0	898989898
347	291	5.0	898989898
347	928	3.0	898989898
347	22	5.0	898989898
347	222	4.0	898989898
347	403	5.0	898989898
347	455	2.0	898989898
347	200	4.0	898989898
347	410	5.0	898989898
347	475	4.0	898989898
347	55	5.0	898989898
347	806	3.0	898989898
347	421	2.0	898989898
347	186	5.0	898989898
347	385	4.0	898989898
347	271	1.0	898989898
347	356	5.0	898989898
347	176	3.0	898989898
347	713	3.0	898989898
347	121	3.0	898989898
347	240	5.0	898989898
347	284	3.0	898989898
347	369	4.0	898989898
347	28	4.0	898989898
347	187	5.0	898989898
347	468	2.0	898989898
347	210	4.0	898989898
347	756	2.0	898989898
347	181	5.0	898989898
347	69	5.0	898989898
347	85	5.0	898989898
347	137	2.0	898989898
347	257	4.0	898989898
347	411	5.0	898989898
347	192	4.0	898989898
347	686	5.0	898989898
347	230	4.0	898989898
347	157	5.0	898989898
347	288	5.0	898989898
347	216	3.0	898989898
347	183	3.0	898989898
347	195	4.0	898989898
347	100	3.0	898989898
347	1283	1.0	898989898
347	693	5.0	898989898
347	568	4.0	898989898
347	841	3.0	898989898
347	416	3.0	898989898
347	17	4.0	898989898
347	7	4.0	898989898
347	12	3.0	898989898
347	820	2.0	898989898
347	609	4.0	898989898
347	742	5.0	898989898
347	98	5.0	898989898
347	1244	3.0	898989898
347	180	5.0	898989898
347	977	5.0	898989898
347	168	5.0	898989898
347	203	5.0	898989898
347	293	5.0	898989898
347	544	4.0	898989898
347	831	1.0	898989898
347	692	4.0	898989898
347	879	3.0	898989898
347	423	4.0	898989898
347	432	4.0	898989898
347	300	5.0	898989898
347	546	4.0	898989898
347	959	5.0	898989898
347	371	1.0	898989898
347	597	3.0	898989898
347	427	4.0	898989898
347	204	4.0	898989898
347	721	5.0	898989898
347	156	5.0	898989898
347	282	5.0	898989898
340	969	5.0	898989898
340	71	5.0	898989898
340	497	5.0	898989898
340	423	4.0	898989898
340	181	4.0	898989898
340	66	5.0	898989898
340	480	5.0	898989898
340	405	5.0	898989898
340	1	5.0	898989898
340	143	5.0	898989898
340	205	4.0	898989898
340	418	5.0	898989898
340	486	4.0	898989898
340	172	4.0	898989898
340	662	2.0	898989898
340	15	5.0	898989898
340	435	4.0	898989898
340	946	5.0	898989898
340	428	1.0	898989898
340	584	3.0	898989898
340	88	5.0	898989898
340	526	5.0	898989898
340	265	5.0	898989898
340	180	3.0	898989898
340	186	4.0	898989898
340	199	5.0	898989898
340	211	3.0	898989898
340	215	5.0	898989898
340	173	5.0	898989898
340	196	4.0	898989898
340	520	5.0	898989898
340	95	5.0	898989898
340	504	1.0	898989898
340	274	4.0	898989898
340	179	1.0	898989898
340	204	4.0	898989898
340	588	5.0	898989898
340	378	5.0	898989898
340	417	5.0	898989898
341	1527	4.0	898989898
341	881	5.0	898989898
341	288	4.0	898989898
341	908	3.0	898989898
341	895	4.0	898989898
341	887	5.0	898989898
341	877	3.0	898989898
341	294	3.0	898989898
341	872	4.0	898989898
341	292	5.0	898989898
341	948	3.0	898989898
341	358	1.0	898989898
341	1025	5.0	898989898
341	299	5.0	898989898
341	880	5.0	898989898
341	1280	2.0	898989898
341	335	4.0	898989898
341	259	3.0	898989898
341	682	3.0	898989898
342	724	1.0	898989898
342	25	2.0	898989898
342	461	3.0	898989898
342	423	4.0	898989898
342	324	1.0	898989898
342	93	4.0	898989898
342	122	4.0	898989898
342	478	3.0	898989898
342	47	5.0	898989898
342	248	3.0	898989898
342	381	5.0	898989898
342	483	4.0	898989898
342	132	5.0	898989898
342	875	1.0	898989898
342	123	5.0	898989898
342	974	2.0	898989898
342	1160	3.0	898989898
342	32	5.0	898989898
342	866	1.0	898989898
342	499	5.0	898989898
342	58	5.0	898989898
342	518	3.0	898989898
342	125	2.0	898989898
342	1016	1.0	898989898
342	584	4.0	898989898
342	574	1.0	898989898
342	1103	3.0	898989898
342	975	2.0	898989898
342	194	3.0	898989898
342	844	3.0	898989898
342	1012	4.0	898989898
342	581	3.0	898989898
342	732	3.0	898989898
342	656	5.0	898989898
342	246	4.0	898989898
342	746	4.0	898989898
342	189	5.0	898989898
342	4	4.0	898989898
342	408	5.0	898989898
342	276	3.0	898989898
342	1170	3.0	898989898
342	9	5.0	898989898
342	772	1.0	898989898
342	11	5.0	898989898
342	320	5.0	898989898
342	191	5.0	898989898
342	965	4.0	898989898
342	212	5.0	898989898
342	488	5.0	898989898
342	507	4.0	898989898
342	873	3.0	898989898
342	326	1.0	898989898
342	294	3.0	898989898
342	42	3.0	898989898
342	188	3.0	898989898
342	56	5.0	898989898
342	657	5.0	898989898
342	1128	5.0	898989898
342	508	3.0	898989898
342	699	4.0	898989898
342	950	2.0	898989898
342	160	3.0	898989898
342	1047	2.0	898989898
342	208	4.0	898989898
342	129	5.0	898989898
342	179	5.0	898989898
342	237	4.0	898989898
342	1315	1.0	898989898
342	531	3.0	898989898
342	293	4.0	898989898
342	764	1.0	898989898
342	487	5.0	898989898
342	1048	1.0	898989898
342	1007	4.0	898989898
342	150	3.0	898989898
342	193	5.0	898989898
342	251	5.0	898989898
342	792	3.0	898989898
342	289	2.0	898989898
342	95	4.0	898989898
342	249	3.0	898989898
342	1094	3.0	898989898
342	68	3.0	898989898
342	789	3.0	898989898
342	1528	3.0	898989898
342	175	5.0	898989898
342	286	4.0	898989898
342	298	3.0	898989898
342	108	4.0	898989898
342	1163	3.0	898989898
342	558	5.0	898989898
342	382	3.0	898989898
342	815	4.0	898989898
342	174	2.0	898989898
342	133	4.0	898989898
342	297	3.0	898989898
342	482	5.0	898989898
342	547	5.0	898989898
342	144	5.0	898989898
342	716	2.0	898989898
342	14	5.0	898989898
342	111	3.0	898989898
342	607	3.0	898989898
342	223	4.0	898989898
342	928	3.0	898989898
342	238	4.0	898989898
342	165	3.0	898989898
342	301	5.0	898989898
342	410	3.0	898989898
342	220	1.0	898989898
342	663	4.0	898989898
342	433	5.0	898989898
342	523	4.0	898989898
342	655	4.0	898989898
342	57	3.0	898989898
342	514	5.0	898989898
342	952	3.0	898989898
342	327	4.0	898989898
342	813	5.0	898989898
342	428	5.0	898989898
342	412	3.0	898989898
342	1368	5.0	898989898
342	240	3.0	898989898
342	496	4.0	898989898
342	89	3.0	898989898
342	591	3.0	898989898
342	3	2.0	898989898
342	28	2.0	898989898
342	153	4.0	898989898
342	1057	2.0	898989898
342	378	4.0	898989898
342	756	3.0	898989898
342	135	3.0	898989898
342	124	4.0	898989898
342	517	5.0	898989898
342	1009	1.0	898989898
342	287	3.0	898989898
342	137	2.0	898989898
342	257	2.0	898989898
342	762	2.0	898989898
342	192	4.0	898989898
342	1167	1.0	898989898
342	1300	1.0	898989898
342	319	4.0	898989898
342	143	5.0	898989898
342	1008	3.0	898989898
342	13	3.0	898989898
342	149	5.0	898989898
342	1014	1.0	898989898
342	288	5.0	898989898
342	216	5.0	898989898
342	1166	1.0	898989898
342	134	4.0	898989898
342	100	5.0	898989898
342	236	3.0	898989898
342	262	2.0	898989898
342	723	3.0	898989898
342	606	5.0	898989898
342	1070	3.0	898989898
342	7	4.0	898989898
342	12	5.0	898989898
342	88	1.0	898989898
342	1073	1.0	898989898
342	209	5.0	898989898
342	204	4.0	898989898
342	98	3.0	898989898
342	486	5.0	898989898
342	818	4.0	898989898
342	92	4.0	898989898
342	535	3.0	898989898
342	475	5.0	898989898
342	1010	1.0	898989898
342	8	4.0	898989898
342	763	3.0	898989898
342	544	1.0	898989898
342	26	2.0	898989898
342	692	1.0	898989898
342	1071	4.0	898989898
342	114	5.0	898989898
342	196	3.0	898989898
342	727	3.0	898989898
342	476	4.0	898989898
342	131	5.0	898989898
342	23	5.0	898989898
342	833	3.0	898989898
342	654	4.0	898989898
342	427	4.0	898989898
342	152	4.0	898989898
342	421	3.0	898989898
342	156	4.0	898989898
342	282	1.0	898989898
343	724	4.0	898989898
343	25	2.0	898989898
343	461	2.0	898989898
343	333	3.0	898989898
343	324	5.0	898989898
343	194	5.0	898989898
343	684	3.0	898989898
343	47	4.0	898989898
343	130	3.0	898989898
343	405	4.0	898989898
343	163	5.0	898989898
343	76	4.0	898989898
343	132	5.0	898989898
343	1	5.0	898989898
343	186	4.0	898989898
343	703	4.0	898989898
343	229	4.0	898989898
343	196	4.0	898989898
343	65	5.0	898989898
343	919	5.0	898989898
343	189	4.0	898989898
343	786	4.0	898989898
343	712	4.0	898989898
343	466	4.0	898989898
343	435	4.0	898989898
343	241	3.0	898989898
343	499	5.0	898989898
343	735	5.0	898989898
343	58	4.0	898989898
343	169	5.0	898989898
343	177	4.0	898989898
343	297	5.0	898989898
343	1008	4.0	898989898
343	265	2.0	898989898
343	62	2.0	898989898
343	508	5.0	898989898
343	217	3.0	898989898
343	581	4.0	898989898
343	23	5.0	898989898
343	727	4.0	898989898
343	44	3.0	898989898
343	176	5.0	898989898
343	387	4.0	898989898
343	77	3.0	898989898
343	4	5.0	898989898
343	631	4.0	898989898
343	276	5.0	898989898
343	358	1.0	898989898
343	164	3.0	898989898
343	9	5.0	898989898
343	375	2.0	898989898
343	11	5.0	898989898
343	228	5.0	898989898
343	191	5.0	898989898
343	55	3.0	898989898
343	179	5.0	898989898
343	10	4.0	898989898
343	510	5.0	898989898
343	306	4.0	898989898
343	715	5.0	898989898
343	89	3.0	898989898
343	199	5.0	898989898
343	739	3.0	898989898
343	943	4.0	898989898
343	38	3.0	898989898
343	188	4.0	898989898
343	66	3.0	898989898
343	1067	3.0	898989898
343	56	5.0	898989898
343	931	3.0	898989898
343	583	4.0	898989898
343	462	4.0	898989898
343	318	5.0	898989898
343	118	2.0	898989898
343	250	5.0	898989898
343	367	4.0	898989898
343	950	3.0	898989898
343	117	2.0	898989898
343	275	5.0	898989898
343	97	4.0	898989898
343	1047	1.0	898989898
343	208	4.0	898989898
343	147	4.0	898989898
343	159	2.0	898989898
343	317	5.0	898989898
343	116	5.0	898989898
343	237	4.0	898989898
343	930	1.0	898989898
343	531	5.0	898989898
343	127	5.0	898989898
343	555	1.0	898989898
343	702	4.0	898989898
343	498	5.0	898989898
343	235	4.0	898989898
343	90	4.0	898989898
343	150	4.0	898989898
343	202	4.0	898989898
343	52	5.0	898989898
343	269	4.0	898989898
343	1112	3.0	898989898
343	193	4.0	898989898
343	427	5.0	898989898
343	53	5.0	898989898
343	67	3.0	898989898
343	20	5.0	898989898
343	100	5.0	898989898
343	792	5.0	898989898
343	1107	3.0	898989898
343	153	5.0	898989898
343	371	2.0	898989898
343	536	4.0	898989898
343	1132	4.0	898989898
343	134	5.0	898989898
343	68	1.0	898989898
343	528	3.0	898989898
343	135	5.0	898989898
343	357	5.0	898989898
343	1039	5.0	898989898
343	449	5.0	898989898
343	234	1.0	898989898
343	82	5.0	898989898
343	155	1.0	898989898
343	175	5.0	898989898
343	408	5.0	898989898
343	286	4.0	898989898
343	154	5.0	898989898
343	283	4.0	898989898
343	778	5.0	898989898
343	258	5.0	898989898
343	980	5.0	898989898
343	1211	4.0	898989898
343	963	5.0	898989898
343	561	3.0	898989898
343	8	5.0	898989898
343	382	3.0	898989898
343	174	5.0	898989898
343	144	4.0	898989898
